idx,name,short_name,vendor,format,format_inferred,format_mismatch,multi_family_group,preferred_family,is_preferred_family,ident,ident_norm,ident_has_contents,ident_is_normalized,primary_category_v11,verified_v11,web_verified_v11,verified_auto_strict_v11
102,VST3: Brandulator (Stone Voices),Brandulator,Stone Voices,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Brandulator.vst3,c:\program files\common files\vst3\brandulator.vst3,False,True,Utility/Routing,True,False,True
103,VST: BrassRider (airwindows),BrassRider,airwindows,VST,VST,False,False,VST,True,C:\Program Files\Common Files\VST2\Airwindows\BrassRider64.dll,c:\program files\common files\vst2\airwindows\brassrider64.dll,False,True,Dynamics/Leveler,True,False,True
104,VST3: BreadSlicer (Audioblast),BreadSlicer,Audioblast,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\BreadSlicer.vst3\Contents\x86_64-win\BreadSlicer.vst3,c:\program files\common files\vst3\breadslicer.vst3,True,False,TimeFX/Glitch_Stutter,True,True,False
105,VST: BrightAmbience (airwindows),BrightAmbience,airwindows,VST,VST,False,False,VST,True,C:\Program Files\Common Files\VST2\Airwindows\BrightAmbience64.dll,c:\program files\common files\vst2\airwindows\brightambience64.dll,False,True,Reverb/Algorithmic,True,False,True
106,VST: BrightAmbience2 (airwindows),BrightAmbience2,airwindows,VST,VST,False,False,VST,True,C:\Program Files\Common Files\VST2\Airwindows\BrightAmbience264.dll,c:\program files\common files\vst2\airwindows\brightambience264.dll,False,True,Reverb/Ambience_Experimental,True,True,False
107,VST: BrightAmbience3 (airwindows),BrightAmbience3,airwindows,VST,VST,False,False,VST,True,C:\Program Files\Common Files\VST2\Airwindows\BrightAmbience364.dll,c:\program files\common files\vst2\airwindows\brightambience364.dll,False,True,Reverb/Ambience_Experimental,True,True,False
108,VST3: BritChannel (AnalogObsession),BritChannel,AnalogObsession,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\BritChannel.vst3\Contents\x86_64-win\BritChannel.vst3,c:\program files\common files\vst3\britchannel.vst3,True,False,ChannelStrip,True,True,False
109,VST3: BritPre (AnalogObsession),BritPre,AnalogObsession,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\BritPre.vst3\Contents\x86_64-win\BritPre.vst3,c:\program files\common files\vst3\britpre.vst3,True,False,Saturation/Console_Channel,True,True,False
110,VST3: Britpressor (AnalogObsession),Britpressor,AnalogObsession,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Britpressor.vst3\Contents\x86_64-win\Britpressor.vst3,c:\program files\common files\vst3\britpressor.vst3,True,False,Dynamics/Compressor,True,True,False
111,VST3: BT-Clipper (Viator DSP),BT-Clipper,Viator DSP,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\BT-Clipper.vst3,c:\program files\common files\vst3\bt-clipper.vst3,False,True,Dynamics/Clipper,True,False,True
112,VST3i: BucketPops (Full Bucket Music) (16 out),BucketPops,Full Bucket Music,VST3I,VST3I,False,False,VST3,True,C:\Program Files\Common Files\VST3\bucketpops.vst3,c:\program files\common files\vst3\bucketpops.vst3,False,True,Instrument/Drums/DrumMachineOrSynth,True,False,True
113,VST: Buffer Override (Destroy FX),Buffer Override,Destroy FX,VST,VST,False,False,VST,True,C:\Program Files (x86)\Steinberg\VSTPlugins\dfx Buffer Override.dll,c:\program files (x86)\steinberg\vstplugins\dfx buffer override.dll,False,True,Glitch/Granular,True,False,True
114,VST: BuildATPDF (airwindows),BuildATPDF,airwindows,VST,VST,False,False,VST,True,C:\Program Files\Common Files\VST2\Airwindows\BuildATPDF64.dll,c:\program files\common files\vst2\airwindows\buildatpdf64.dll,False,True,Mastering/Dither,True,False,True
115,VST: BussColors4 (airwindows),BussColors4,airwindows,VST,VST,False,False,VST,True,C:\Program Files\Common Files\VST2\Airwindows\BussColors464.dll,c:\program files\common files\vst2\airwindows\busscolors464.dll,False,True,Saturation/Console,True,False,True
116,VST: ButterComp (airwindows),ButterComp,airwindows,VST,VST,False,False,VST,True,C:\Program Files\Common Files\VST2\Airwindows\ButterComp64.dll,c:\program files\common files\vst2\airwindows\buttercomp64.dll,False,True,Dynamics/Compressor,True,False,True
117,VST: ButterComp2 (airwindows),ButterComp2,airwindows,VST,VST,False,False,VST,True,C:\Program Files\Common Files\VST2\Airwindows\ButterComp264.dll,c:\program files\common files\vst2\airwindows\buttercomp264.dll,False,True,Dynamics/Compressor,True,False,True
118,VST: bx_2098 EQ (Plugin Alliance),bx_2098 EQ,Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_2098 EQ.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_2098 eq.dll,False,True,EQ/Parametric,True,False,True
119,VST: bx_aura (Plugin Alliance),bx_aura,Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_aura.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_aura.dll,False,True,Utility/Routing,True,False,True
120,VST: bx_bassdude (Plugin Alliance),bx_bassdude,Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_bassdude.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_bassdude.dll,False,True,Guitar/Amp_Cab,True,False,True
121,VST3: bx_blackdist2 (Plugin Alliance),bx_blackdist2,Plugin Alliance,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\bx_blackdist2.vst3,c:\program files\common files\vst3\bx_blackdist2.vst3,False,True,Distortion/Overdrive_Distortion,True,False,True
122,VST3: bx_bluechorus2 (Plugin Alliance),bx_bluechorus2,Plugin Alliance,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\bx_bluechorus2.vst3,c:\program files\common files\vst3\bx_bluechorus2.vst3,False,True,Modulation/Chorus,True,True,False
123,VST3: bx_boom (Plugin Alliance),bx_boom,Plugin Alliance,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\bx_boom.vst3,c:\program files\common files\vst3\bx_boom.vst3,False,True,Saturation/Exciter,True,False,True
124,VST: bx_boom V3 (Plugin Alliance),bx_boom V3,Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_boom V3.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_boom v3.dll,False,True,Saturation/Exciter,True,False,True
125,VST: bx_cleansweep Pro (Plugin Alliance),bx_cleansweep Pro,Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_cleansweep Pro.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_cleansweep pro.dll,False,True,Filter/Multimode,True,False,True
126,VST3: bx_cleansweep V2 (Plugin Alliance),bx_cleansweep V2,Plugin Alliance,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\bx_cleansweep V2.vst3,c:\program files\common files\vst3\bx_cleansweep v2.vst3,False,True,Filter/Multimode,True,False,True
127,VST: bx_clipper (Plugin Alliance),bx_clipper,Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_clipper.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_clipper.dll,False,True,Dynamics/Clipper,True,True,False
128,VST: bx_console AMEK 200 (Plugin Alliance),bx_console AMEK 200,Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_console AMEK 200.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_console amek 200.dll,False,True,Saturation/Console_Channel,True,False,True
129,VST: bx_console AMEK 9099 (Plugin Alliance),bx_console AMEK 9099,Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_console AMEK 9099.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_console amek 9099.dll,False,True,Saturation/Console_Channel,True,False,True
130,VST: bx_console Focusrite SC (Plugin Alliance),bx_console Focusrite SC,Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_console Focusrite SC.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_console focusrite sc.dll,False,True,Saturation/Console_Channel,True,False,True
131,VST: bx_console N (Plugin Alliance),bx_console N,Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_console N.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_console n.dll,False,True,Saturation/Console_Channel,True,False,True
132,VST: bx_console SSL 4000 E (Plugin Alliance),bx_console SSL 4000 E,Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_console SSL 4000 E.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_console ssl 4000 e.dll,False,True,Saturation/Console_Channel,True,False,True
133,VST: bx_console SSL 4000 G (Plugin Alliance),bx_console SSL 4000 G,Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_console SSL 4000 G.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_console ssl 4000 g.dll,False,True,Saturation/Console_Channel,True,False,True
134,VST: bx_console SSL 9000 J (Plugin Alliance),bx_console SSL 9000 J,Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_console SSL 9000 J.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_console ssl 9000 j.dll,False,True,Saturation/Console_Channel,True,False,True
135,VST: bx_control V2 (Plugin Alliance),bx_control V2,Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_control V2.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_control v2.dll,False,True,ChannelStrip,True,False,True
136,VST: bx_crispyscale (Plugin Alliance),bx_crispyscale,Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_crispyscale.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_crispyscale.dll,False,True,MIDI/Sequencing,True,False,True
137,VST: bx_crispytuner (Plugin Alliance),bx_crispytuner,Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_crispytuner.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_crispytuner.dll,False,True,Pitch/Correction_Shift,True,True,False
138,VST: bx_delay2500 (Plugin Alliance),bx_delay2500,Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_delay2500.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_delay2500.dll,False,True,Delay/Echo,True,False,True
139,VST: bx_digital V3 (Plugin Alliance),bx_digital V3,Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_digital V3.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_digital v3.dll,False,True,EQ/Parametric,True,False,True
140,VST: bx_digital V3 mix (Plugin Alliance),bx_digital V3 mix,Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_digital V3 mix.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_digital v3 mix.dll,False,True,EQ/Parametric,True,False,True
141,VST3: bx_distorange (Plugin Alliance),bx_distorange,Plugin Alliance,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\bx_distorange.vst3,c:\program files\common files\vst3\bx_distorange.vst3,False,True,Distortion/Overdrive_Distortion,True,False,True
142,VST: bx_dynEQ V2 (Plugin Alliance),bx_dynEQ V2,Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_dynEQ V2.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_dyneq v2.dll,False,True,EQ/Parametric,True,False,True
143,VST: bx_dynEQ V2 Mono (Plugin Alliance),bx_dynEQ V2 Mono,Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_dynEQ V2 Mono.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_dyneq v2 mono.dll,False,True,EQ/Dynamic,True,True,False
144,VST: bx_enhancer (Plugin Alliance),bx_enhancer,Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_enhancer.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_enhancer.dll,False,True,ChannelStrip,True,False,True
145,VST: bx_glue (Plugin Alliance) (16->8ch),bx_glue (Plugin Alliance) (16->8ch),Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_glue.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_glue.dll,False,True,Dynamics/Compressor,True,False,True
146,VST3: bx_greenscreamer (Plugin Alliance),bx_greenscreamer,Plugin Alliance,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\bx_greenscreamer.vst3,c:\program files\common files\vst3\bx_greenscreamer.vst3,False,True,Distortion/Overdrive_Distortion,True,False,True
147,VST: bx_hybrid V2 (Plugin Alliance),bx_hybrid V2,Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_hybrid V2.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_hybrid v2.dll,False,True,ChannelStrip,True,False,True
148,VST: bx_hybrid V2 mix (Plugin Alliance),bx_hybrid V2 mix,Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_hybrid V2 mix.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_hybrid v2 mix.dll,False,True,ChannelStrip,True,False,True
149,VST: bx_limiter (Plugin Alliance) (8ch),bx_limiter (Plugin Alliance) (8ch),Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_limiter.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_limiter.dll,False,True,Dynamics/Limiter,True,False,True
150,VST: bx_limiter True Peak (Plugin Alliance) (8ch),bx_limiter True Peak (Plugin Alliance) (8ch),Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_limiter True Peak.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_limiter true peak.dll,False,True,Dynamics/Limiter,True,False,True
151,VST: bx_masterdesk (Plugin Alliance),bx_masterdesk,Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_masterdesk.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_masterdesk.dll,False,True,Mastering/Channelstrip,True,False,True
152,VST3: bx_masterdesk Classic (Plugin Alliance),bx_masterdesk Classic,Plugin Alliance,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\bx_masterdesk Classic.vst3,c:\program files\common files\vst3\bx_masterdesk classic.vst3,False,True,Mastering/Channelstrip,True,False,True
153,VST: bx_masterdesk Pro (Plugin Alliance),bx_masterdesk Pro,Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_masterdesk Pro.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_masterdesk pro.dll,False,True,Mastering/Channelstrip,True,False,True
154,VST: bx_masterdesk True Peak (Plugin Alliance),bx_masterdesk True Peak,Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_masterdesk True Peak.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_masterdesk true peak.dll,False,True,Mastering/Channelstrip,True,False,True
155,VST: bx_megadual (Plugin Alliance),bx_megadual,Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_megadual.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_megadual.dll,False,True,Guitar/Amp_Cab,True,False,True
156,VST3: bx_megasingle (Plugin Alliance),bx_megasingle,Plugin Alliance,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\bx_megasingle.vst3,c:\program files\common files\vst3\bx_megasingle.vst3,False,True,Guitar/Amp_Cab,True,False,True
157,VST3: bx_metal2 (Plugin Alliance),bx_metal2,Plugin Alliance,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\bx_metal2.vst3,c:\program files\common files\vst3\bx_metal2.vst3,False,True,Distortion/Overdrive_Distortion,True,False,True
158,VST3: bx_meter (Plugin Alliance),bx_meter,Plugin Alliance,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\bx_meter.vst3,c:\program files\common files\vst3\bx_meter.vst3,False,True,Analysis/Metering,True,False,True
159,VSTi: bx_oberhausen (Plugin Alliance),bx_oberhausen,Plugin Alliance,VSTI,VSTI,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_oberhausen.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_oberhausen.dll,False,True,Instrument/Synth/Subtractive_VA,True,False,True
160,VST: bx_opto (Plugin Alliance),bx_opto,Plugin Alliance,VST,VST,False,True,VST3,False,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_opto.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_opto.dll,False,True,Dynamics/Compressor,True,False,True
161,VST3: bx_opto (Plugin Alliance),bx_opto,Plugin Alliance,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\bx_opto.vst3,c:\program files\common files\vst3\bx_opto.vst3,False,True,Dynamics/Compressor,True,False,True
162,VST3: bx_opto Pedal (Plugin Alliance),bx_opto Pedal,Plugin Alliance,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\bx_opto Pedal.vst3,c:\program files\common files\vst3\bx_opto pedal.vst3,False,True,Dynamics/Compressor,True,False,True
163,VST: bx_panEQ (Plugin Alliance),bx_panEQ,Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_panEQ.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_paneq.dll,False,True,EQ/Parametric,True,False,True
164,VST: bx_refinement (Plugin Alliance),bx_refinement,Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_refinement.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_refinement.dll,False,True,Dynamics/DeEsser,True,False,True
165,VST: bx_refinement V3 (Plugin Alliance),bx_refinement V3,Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_refinement V3.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_refinement v3.dll,False,True,Dynamics/DeEsser,True,False,True
166,VST: bx_rockergain100 (Plugin Alliance),bx_rockergain100,Plugin Alliance,VST,VST,False,False,VST,True,C:\Program Files\Steinberg\VSTPlugins\Plugin Alliance\bx_rockergain100.dll,c:\program files\steinberg\vstplugins\plugin alliance\bx_rockergain100.dll,False,True,Utility/Routing,True,False,True
167,VST3: bx_rockrack V3 (Plugin Alliance),bx_rockrack V3,Plugin Alliance,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\bx_rockrack V3.vst3,c:\program files\common files\vst3\bx_rockrack v3.vst3,False,True,Guitar/Amp_Cab,True,False,True
